onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
5376.0	96.0	112.0	43	1	G	0.0	2	4	2.0	1.0	1/2	False	3	11.0	57.0	11.0	11b	2	112	False	True				False	98		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	-2	-2	-1	True	False	True
5376.0	8.0	112.0	73	7	C	1.0	2	4	1.0	1.0	1/24	True	3	11.0	57.0	11.0	11b	5	112	False	True				False	98		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	4	4	5	True	False	False
5384.0	8.0	112.167	76	4	E	0.0	2	4	1.0	1.0	1/24	True	3	11.0	57.0	11.0	11b	5	673/6	False	False				False	98		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	1	1	2	True	False	False
5392.0	8.0	112.333	74	2	D	0.0	2	4	1.0	1.0	1/24	True	3	11.0	57.0	11.0	11b	5	337/3	False	False				False	98		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	-1	-1	0	False	False	False
5400.0	8.0	112.5	73	7	C	1.0	2	4	1.0	1.0	1/24	True	3	11.0	57.0	11.0	11b	5	225/2	False	False				False	98		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	4	4	5	True	False	False
5408.0	8.0	112.667	71	5	B	0.0	2	4	1.0	1.0	1/24	True	3	11.0	57.0	11.0	11b	4	338/3	False	False				False	98		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	2	2	3	False	False	False
5416.0	8.0	112.833	69	3	A	0.0	2	4	1.0	1.0	1/24	True	3	11.0	57.0	11.0	11b	4	677/6	False	False				False	98		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	0	0	1	True	True	False
5424.0	8.0	113.0	67	1	G	0.0	2	4	1.0	1.0	1/24	True	3	11.0	57.0	11.0	11b	4	113	False	False				False	98		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	-2	-2	-1	True	False	True
5432.0	8.0	113.167	66	6	F	1.0	2	4	1.0	1.0	1/24	True	3	11.0	57.0	11.0	11b	4	679/6	False	False				False	98		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	3	3	4	False	False	False
5440.0	8.0	113.333	64	4	E	0.0	2	4	1.0	1.0	1/24	True	3	11.0	57.0	11.0	11b	4	340/3	False	False				False	98		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	1	1	2	True	False	False
5448.0	8.0	113.5	62	2	D	0.0	2	4	1.0	1.0	1/24	True	3	11.0	57.0	11.0	11b	4	227/2	False	False				False	98		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	-1	-1	0	False	False	False
5456.0	8.0	113.667	61	7	C	1.0	2	4	1.0	1.0	1/24	True	3	11.0	57.0	11.0	11b	4	341/3	False	False				False	98		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	4	4	5	True	False	False
5464.0	8.0	113.833	62	2	D	0.0	2	4	1.0	1.0	1/24	True	3	11.0	57.0	11.0	11b	4	683/6	False	False				False	98		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	-1	-1	0	False	False	False
5472.0	96.0	114.0	41	-1	F	0.0	2	4	2.0	1.0	1/2	True	3	12.0	58.0	12.0	12b	2	114	False	True				False	99		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	-4	-4	-4	True	False	True
5520.0	8.0	115.0	81	3	A	0.0	2	4	1.0	1.0	1/24	True	3	12.0	58.0	12.0	12b	5	115	False	False				False	99		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	0	0	0	True	False	False
5528.0	8.0	115.167	79	1	G	0.0	2	4	1.0	1.0	1/24	True	3	12.0	58.0	12.0	12b	5	691/6	False	False				False	99		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	-2	-2	-2	False	False	False
5536.0	8.0	115.333	77	-1	F	0.0	2	4	1.0	1.0	1/24	True	3	12.0	58.0	12.0	12b	5	346/3	False	False				False	99		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	-4	-4	-4	True	False	True
5544.0	8.0	115.5	76	4	E	0.0	2	4	1.0	1.0	1/24	True	3	12.0	58.0	12.0	12b	5	231/2	False	False				False	99		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	1	1	1	False	False	False
5552.0	8.0	115.667	74	2	D	0.0	2	4	1.0	1.0	1/24	True	3	12.0	58.0	12.0	12b	5	347/3	False	False				False	99		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	-1	-1	-1	True	True	False
5560.0	8.0	115.833	73	7	C	1.0	2	4	1.0	1.0	1/24	True	3	12.0	58.0	12.0	12b	5	695/6	False	False				False	99		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	4	4	4	False	False	False
5568.0	96.0	116.0	41	-1	F	0.0	2	4	2.0	2.0	1/2	False	3	13.0	59.0	13.0	13b	2	116	False	False				False	99		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	-4	-4	-4	True	False	True
5568.0	8.0	116.0	74	2	D	0.0	2	4	1.0	1.0	1/24	True	3	13.0	59.0	13.0	13b	5	116	False	False				False	99		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	-1	-1	-1	True	True	False
5576.0	8.0	116.167	69	3	A	0.0	2	4	1.0	1.0	1/24	True	3	13.0	59.0	13.0	13b	4	697/6	False	False				False	99		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	0	0	0	True	False	False
5584.0	8.0	116.333	67	1	G	0.0	2	4	1.0	1.0	1/24	True	3	13.0	59.0	13.0	13b	4	349/3	False	False				False	99		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	-2	-2	-2	False	False	False
5592.0	8.0	116.5	65	-1	F	0.0	2	4	1.0	1.0	1/24	True	3	13.0	59.0	13.0	13b	4	233/2	False	False				False	99		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	-4	-4	-4	True	False	True
5600.0	8.0	116.667	64	4	E	0.0	2	4	1.0	1.0	1/24	True	3	13.0	59.0	13.0	13b	4	350/3	False	False				False	99		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	1	1	1	False	False	False
5608.0	8.0	116.833	62	2	D	0.0	2	4	1.0	1.0	1/24	True	3	13.0	59.0	13.0	13b	4	701/6	False	False				False	99		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	-1	-1	-1	True	True	False
5616.0	48.0	117.0	51	9	D	1.0	2	4	2.0	1.0	1/4	True	3	13.0	59.0	13.0	13b	3	117	False	True				False	100		Ger65		A	I		Ger65	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger65, major	V	V	3	3	4	6	6	5	True	True	False
5616.0	8.0	117.0	69	3	A	0.0	2	4	1.0	1.0	1/24	True	3	13.0	59.0	13.0	13b	4	117	False	True				False	100		Ger65		A	I		Ger65	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger65, major	V	V	3	3	4	0	0	-1	True	False	False
5624.0	8.0	117.167	57	3	A	0.0	2	4	1.0	1.0	1/24	True	3	13.0	59.0	13.0	13b	3	703/6	False	False				False	100		Ger65		A	I		Ger65	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger65, major	V	V	3	3	4	0	0	-1	True	False	False
5632.0	8.0	117.333	59	5	B	0.0	2	4	1.0	1.0	1/24	True	3	13.0	59.0	13.0	13b	3	352/3	False	False				False	100		Ger65		A	I		Ger65	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger65, major	V	V	3	3	4	2	2	1	False	False	False
5640.0	8.0	117.5	60	0	C	0.0	2	4	1.0	1.0	1/24	True	3	13.0	59.0	13.0	13b	4	235/2	False	False				False	100		Ger65		A	I		Ger65	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger65, major	V	V	3	3	4	-3	-3	-4	True	False	False
5648.0	8.0	117.667	59	5	B	0.0	2	4	1.0	1.0	1/24	True	3	13.0	59.0	13.0	13b	3	353/3	False	False				False	100		Ger65		A	I		Ger65	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger65, major	V	V	3	3	4	2	2	1	False	False	False
5656.0	8.0	117.833	57	3	A	0.0	2	4	1.0	1.0	1/24	True	3	13.0	59.0	13.0	13b	3	707/6	False	False				False	100		Ger65		A	I		Ger65	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger65, major	V	V	3	3	4	0	0	-1	True	False	False
5664.0	48.0	118.0	40	4	E	0.0	2	4	2.0	1.0	1/4	True	3	14.0	60.0	14.0	14b	2	118	False	True				False	101		V		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	1	1	1	True	True	True
5664.0	48.0	118.0	52	4	E	0.0	2	4	2.0	1.0	1/4	True	3	14.0	60.0	14.0	14b	3	118	False	True				False	101		V		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	1	1	1	True	True	True
5664.0	8.0	118.0	56	8	G	1.0	2	4	1.0	1.0	1/24	True	3	14.0	60.0	14.0	14b	3	118	False	True				False	101		V		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	5	5	5	True	False	False
5672.0	8.0	118.167	59	5	B	0.0	2	4	1.0	1.0	1/24	True	3	14.0	60.0	14.0	14b	3	709/6	False	False				False	101		V		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	2	2	2	True	False	False
5680.0	8.0	118.333	64	4	E	0.0	2	4	1.0	1.0	1/24	True	3	14.0	60.0	14.0	14b	4	355/3	False	False				False	101		V		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	1	1	1	True	True	True
5688.0	8.0	118.5	59	5	B	0.0	2	4	1.0	1.0	1/24	True	3	14.0	60.0	14.0	14b	3	237/2	False	False				False	101		V		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	2	2	2	True	False	False
5696.0	8.0	118.667	64	4	E	0.0	2	4	1.0	1.0	1/24	True	3	14.0	60.0	14.0	14b	4	356/3	False	False				False	101		V		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	1	1	1	True	True	True
5704.0	8.0	118.833	68	8	G	1.0	2	4	1.0	1.0	1/24	True	3	14.0	60.0	14.0	14b	4	713/6	False	False				False	101		V		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	5	5	5	True	False	False
5712.0	8.0	119.0	64	4	E	0.0	2	4	1.0	1.0	1/24	True	3	14.0	60.0	14.0	14b	4	119	False	False				False	101		V		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	1	1	1	True	True	True
5720.0	8.0	119.167	68	8	G	1.0	2	4	1.0	1.0	1/24	True	3	14.0	60.0	14.0	14b	4	715/6	False	False				False	101		V		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	5	5	5	True	False	False
5728.0	8.0	119.333	71	5	B	0.0	2	4	1.0	1.0	1/24	True	3	14.0	60.0	14.0	14b	4	358/3	False	False				False	101		V		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	2	2	2	True	False	False
5736.0	24.0	119.5	52	4	E	0.0	2	4	2.0	1.0	1/8	True	3	14.0	60.0	14.0	14b	3	239/2	False	True				False	102		V7		A	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	1	1	1	True	True	True
5736.0	8.0	119.5	68	8	G	1.0	2	4	1.0	1.0	1/24	True	3	14.0	60.0	14.0	14b	4	239/2	False	True				False	102		V7		A	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	5	5	5	True	False	False
5744.0	8.0	119.667	71	5	B	0.0	2	4	1.0	1.0	1/24	True	3	14.0	60.0	14.0	14b	4	359/3	False	False				False	102		V7		A	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	2	2	2	True	False	False
5752.0	8.0	119.833	74	2	D	0.0	2	4	1.0	1.0	1/24	True	3	14.0	60.0	14.0	14b	5	719/6	False	False				False	102		V7		A	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	-1	-1	-1	True	False	False
5760.0	24.0	120.0	45	3	A	0.0	2	4	2.0	1.0	1/8	True	3	15.0	61.0	15.0	15b	2	120	False	True				False	103		I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
5760.0	24.0	120.0	73	7	C	1.0	2	4	1.0	1.0	1/8	True	3	15.0	61.0	15.0	15b	5	120	False	True				False	103		I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	4	4	4	True	False	False
5784.0	24.0	120.5	57	3	A	0.0	2	4	2.0	1.0	1/8	True	3	15.0	61.0	15.0	15b	3	241/2	False	False				False	103		I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
5796.0	12.0	120.75	85	7	C	1.0	2	4	1.0	1.0	1/16	True	3	15.0	61.0	15.0	15b	6	483/4	False	False				False	103		I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	4	4	4	True	False	False
5808.0	12.0	121.0	83	5	B	0.0	2	4	1.0	1.0	1/16	True	3	15.0	61.0	15.0	15b	5	121	False	False				False	103		I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	2	2	2	False	False	False
5820.0	12.0	121.25	81	3	A	0.0	2	4	1.0	1.0	1/16	True	3	15.0	61.0	15.0	15b	5	485/4	False	False				False	103		I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
5832.0	24.0	121.5	57	3	A	0.0	2	4	2.0	1.0	1/8	True	3	15.0	61.0	15.0	15b	3	243/2	False	True				False	104		ii6/V		A	I		ii6/V		ii		6		V	m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	ii6/V	ii6/V, major		ii6/V, major	V	V	3	3	4	0	0	-1	True	False	True
5832.0	12.0	121.5	80	8	G	1.0	2	4	1.0	1.0	1/16	True	3	15.0	61.0	15.0	15b	5	243/2	False	True				False	104		ii6/V		A	I		ii6/V		ii		6		V	m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	ii6/V	ii6/V, major		ii6/V, major	V	V	3	3	4	5	5	4	False	False	False
5844.0	12.0	121.75	78	6	F	1.0	2	4	1.0	1.0	1/16	True	3	15.0	61.0	15.0	15b	5	487/4	False	False				False	104		ii6/V		A	I		ii6/V		ii		6		V	m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	ii6/V	ii6/V, major		ii6/V, major	V	V	3	3	4	3	3	2	True	True	False
5856.0	72.0	122.0	59	5	B	0.0	2	4	2.0	1.0	3/8	True	3	16.0	62.0	16.0	16b	3	122	False	True			}	True	105		V(4)/V}		A	I		V(4)/V		V			4	V	M	False	False	(2, 1, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major		V(4)/V, major	V	V	3	3	4	2	2	1	True	True	True
5856.0	48.0	122.0	76	4	E	0.0	2	4	1.0	1.0	1/4	True	3	16.0	62.0	16.0	16b	5	122	False	True			}	True	105		V(4)/V}		A	I		V(4)/V		V			4	V	M	False	False	(2, 1, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major		V(4)/V, major	V	V	3	3	4	1	1	0	True	False	False
5904.0	24.0	123.0	75	9	D	1.0	2	4	1.0	1.0	1/8	True	3	16.0	62.0	16.0	16b	5	123	False	True	HC	HC		False	106		V/V|HC		A	I		V/V		V				V	M	False	False	(2, 6, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major		V/V, major	V	V	3	3	4	6	6	5	True	False	False
5952.0	8.0	124.0	71	5	B	0.0	2	4	1.0	1.0	1/24	True	3	17.0	63.0	17.0	17b	4	124	False	True			{	False	107		V.V{		A	V		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	3	4	4	2	1	1	True	True	True
5960.0	8.0	124.167	70	10	A	1.0	2	4	1.0	1.0	1/24	True	3	17.0	63.0	17.0	17b	4	745/6	False	False				False	107		V.V{		A	V		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	3	4	4	7	6	6	False	False	False
5968.0	8.0	124.333	71	5	B	0.0	2	4	1.0	1.0	1/24	True	3	17.0	63.0	17.0	17b	4	373/3	False	False				False	107		V.V{		A	V		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	3	4	4	2	1	1	True	True	True
5976.0	8.0	124.5	83	5	B	0.0	2	4	1.0	1.0	1/24	True	3	17.0	63.0	17.0	17b	5	249/2	False	False				False	107		V.V{		A	V		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	3	4	4	2	1	1	True	True	True
5984.0	8.0	124.667	71	5	B	0.0	2	4	1.0	1.0	1/24	True	3	17.0	63.0	17.0	17b	4	374/3	False	False				False	107		V.V{		A	V		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	3	4	4	2	1	1	True	True	True
5992.0	8.0	124.833	83	5	B	0.0	2	4	1.0	1.0	1/24	True	3	17.0	63.0	17.0	17b	5	749/6	False	False				False	107		V.V{		A	V		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	3	4	4	2	1	1	True	True	True
6000.0	8.0	125.0	71	5	B	0.0	2	4	1.0	1.0	1/24	True	3	17.0	63.0	17.0	17b	4	125	False	True				False	108		V2		A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
6008.0	8.0	125.167	68	8	G	1.0	2	4	1.0	1.0	1/24	True	3	17.0	63.0	17.0	17b	4	751/6	False	False				False	108		V2		A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	5	4	4	False	False	False
6016.0	8.0	125.333	69	3	A	0.0	2	4	1.0	1.0	1/24	True	3	17.0	63.0	17.0	17b	4	376/3	False	False				False	108		V2		A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	0	-1	-1	True	False	True
6024.0	8.0	125.5	83	5	B	0.0	2	4	1.0	1.0	1/24	True	3	17.0	63.0	17.0	17b	5	251/2	False	False				False	108		V2		A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
6032.0	8.0	125.667	71	5	B	0.0	2	4	1.0	1.0	1/24	True	3	17.0	63.0	17.0	17b	4	377/3	False	False				False	108		V2		A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
6040.0	8.0	125.833	83	5	B	0.0	2	4	1.0	1.0	1/24	True	3	17.0	63.0	17.0	17b	5	755/6	False	False				False	108		V2		A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
6048.0	8.0	126.0	71	5	B	0.0	2	4	1.0	1.0	1/24	True	3	18.0	64.0	18.0	18b	4	126	False	True				False	109		I6		A	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	3	4	4	2	1	1	True	False	False
6056.0	8.0	126.167	67	13	F	2.0	2	4	1.0	1.0	1/24	True	3	18.0	64.0	18.0	18b	4	757/6	False	False				False	109		I6		A	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	3	4	4	10	9	9	False	False	False
6064.0	8.0	126.333	68	8	G	1.0	2	4	1.0	1.0	1/24	True	3	18.0	64.0	18.0	18b	4	379/3	False	False				False	109		I6		A	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	3	4	4	5	4	4	True	False	True
6072.0	8.0	126.5	83	5	B	0.0	2	4	1.0	1.0	1/24	True	3	18.0	64.0	18.0	18b	5	253/2	False	False				False	109		I6		A	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	3	4	4	2	1	1	True	False	False
6080.0	8.0	126.667	71	5	B	0.0	2	4	1.0	1.0	1/24	True	3	18.0	64.0	18.0	18b	4	380/3	False	False				False	109		I6		A	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	3	4	4	2	1	1	True	False	False
