onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
846720	5040	84.0	48	0	C	0	1.0	1	4	4	2	1	1/8	True	-1	22	22	22	22a	3	84	False	False				False	21	#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv	o7	False	True	(4, 1, -2, -5)	()	4	4	major	minor	i	i, major	#vii/iv	iv	iv/i	iv	True	#viio7/iv	#viio7/iv, minor		#viio7/iv, minor	iv	iv	viio7	#7	4	2	2	1	6	6	F#	F#	D	G	diminished seventh chord	7	True	True	True	True	True	-2	-2	-1	True	False	False
846720	5040	84.0	51	-3	E	-1	1.0	1	4	4	2	1	1/8	True	-1	22	22	22	22a	3	84	False	False				False	21	#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv	o7	False	True	(4, 1, -2, -5)	()	4	4	major	minor	i	i, major	#vii/iv	iv	iv/i	iv	True	#viio7/iv	#viio7/iv, minor		#viio7/iv, minor	iv	iv	viio7	#7	4	2	2	1	6	6	F#	F#	D	G	diminished seventh chord	7	True	True	True	True	True	-5	-5	-4	True	False	False
846720	5040	84.0	54	6	F	1	1.0	1	4	4	1	1	1/8	True	-1	22	22	22	22a	3	84	False	False				False	21	#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv	o7	False	True	(4, 1, -2, -5)	()	4	4	major	minor	i	i, major	#vii/iv	iv	iv/i	iv	True	#viio7/iv	#viio7/iv, minor		#viio7/iv, minor	iv	iv	viio7	#7	4	2	2	1	6	6	F#	F#	D	G	diminished seventh chord	7	True	True	True	True	True	4	4	5	True	True	True
846720	5040	84.0	57	3	A	0	1.0	1	4	4	1	1	1/8	True	-1	22	22	22	22a	3	84	False	False				False	21	#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv	o7	False	True	(4, 1, -2, -5)	()	4	4	major	minor	i	i, major	#vii/iv	iv	iv/i	iv	True	#viio7/iv	#viio7/iv, minor		#viio7/iv, minor	iv	iv	viio7	#7	4	2	2	1	6	6	F#	F#	D	G	diminished seventh chord	7	True	True	True	True	True	1	1	2	True	False	False
846720	5040	84.0	63	-3	E	-1	1.0	1	4	4	1	1	1/8	True	-1	22	22	22	22a	4	84	False	False				False	21	#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv	o7	False	True	(4, 1, -2, -5)	()	4	4	major	minor	i	i, major	#vii/iv	iv	iv/i	iv	True	#viio7/iv	#viio7/iv, minor		#viio7/iv, minor	iv	iv	viio7	#7	4	2	2	1	6	6	F#	F#	D	G	diminished seventh chord	7	True	True	True	True	True	-5	-5	-4	True	False	False
854280	2520	84.75	36	0	C	0	1.75	0	4	4	2	1	1/16	True	-1	22	22	22	22a	2	339/4	False	False				False	21	#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv	o7	False	True	(4, 1, -2, -5)	()	4	4	major	minor	i	i, major	#vii/iv	iv	iv/i	iv	True	#viio7/iv	#viio7/iv, minor		#viio7/iv, minor	iv	iv	viio7	#7	4	2	2	1	6	6	F#	F#	D	G	diminished seventh chord	7	True	True	True	True	True	-2	-2	-1	True	False	False
854280	2520	84.75	42	6	F	1	1.75	0	4	4	2	1	1/16	True	-1	22	22	22	22a	2	339/4	False	False				False	21	#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv	o7	False	True	(4, 1, -2, -5)	()	4	4	major	minor	i	i, major	#vii/iv	iv	iv/i	iv	True	#viio7/iv	#viio7/iv, minor		#viio7/iv, minor	iv	iv	viio7	#7	4	2	2	1	6	6	F#	F#	D	G	diminished seventh chord	7	True	True	True	True	True	4	4	5	True	True	True
854280	2520	84.75	45	3	A	0	1.75	0	4	4	2	1	1/16	True	-1	22	22	22	22a	2	339/4	False	False				False	21	#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv	o7	False	True	(4, 1, -2, -5)	()	4	4	major	minor	i	i, major	#vii/iv	iv	iv/i	iv	True	#viio7/iv	#viio7/iv, minor		#viio7/iv, minor	iv	iv	viio7	#7	4	2	2	1	6	6	F#	F#	D	G	diminished seventh chord	7	True	True	True	True	True	1	1	2	True	False	False
854280	2520	84.75	48	0	C	0	1.75	0	4	4	1	1	1/16	True	-1	22	22	22	22a	3	339/4	False	False				False	21	#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv	o7	False	True	(4, 1, -2, -5)	()	4	4	major	minor	i	i, major	#vii/iv	iv	iv/i	iv	True	#viio7/iv	#viio7/iv, minor		#viio7/iv, minor	iv	iv	viio7	#7	4	2	2	1	6	6	F#	F#	D	G	diminished seventh chord	7	True	True	True	True	True	-2	-2	-1	True	False	False
854280	2520	84.75	51	-3	E	-1	1.75	0	4	4	1	1	1/16	True	-1	22	22	22	22a	3	339/4	False	False				False	21	#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv	o7	False	True	(4, 1, -2, -5)	()	4	4	major	minor	i	i, major	#vii/iv	iv	iv/i	iv	True	#viio7/iv	#viio7/iv, minor		#viio7/iv, minor	iv	iv	viio7	#7	4	2	2	1	6	6	F#	F#	D	G	diminished seventh chord	7	True	True	True	True	True	-5	-5	-4	True	False	False
854280	2520	84.75	57	3	A	0	1.75	0	4	4	1	1	1/16	True	-1	22	22	22	22a	3	339/4	False	False				False	21	#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv	o7	False	True	(4, 1, -2, -5)	()	4	4	major	minor	i	i, major	#vii/iv	iv	iv/i	iv	True	#viio7/iv	#viio7/iv, minor		#viio7/iv, minor	iv	iv	viio7	#7	4	2	2	1	6	6	F#	F#	D	G	diminished seventh chord	7	True	True	True	True	True	1	1	2	True	False	False
856800	20160	85.0	36	0	C	0	2.0	2	4	4	2	1	1/2	True	-1	22	22	22	22a	2	85	False	False				False	21	#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv	o7	False	True	(4, 1, -2, -5)	()	4	4	major	minor	i	i, major	#vii/iv	iv	iv/i	iv	True	#viio7/iv	#viio7/iv, minor		#viio7/iv, minor	iv	iv	viio7	#7	4	2	2	1	6	6	F#	F#	D	G	diminished seventh chord	7	True	True	True	True	True	-2	-2	-1	True	False	False
856800	20160	85.0	42	6	F	1	2.0	2	4	4	2	1	1/2	True	-1	22	22	22	22a	2	85	False	False				False	21	#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv	o7	False	True	(4, 1, -2, -5)	()	4	4	major	minor	i	i, major	#vii/iv	iv	iv/i	iv	True	#viio7/iv	#viio7/iv, minor		#viio7/iv, minor	iv	iv	viio7	#7	4	2	2	1	6	6	F#	F#	D	G	diminished seventh chord	7	True	True	True	True	True	4	4	5	True	True	True
856800	20160	85.0	45	3	A	0	2.0	2	4	4	2	1	1/2	True	-1	22	22	22	22a	2	85	False	False				False	21	#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv	o7	False	True	(4, 1, -2, -5)	()	4	4	major	minor	i	i, major	#vii/iv	iv	iv/i	iv	True	#viio7/iv	#viio7/iv, minor		#viio7/iv, minor	iv	iv	viio7	#7	4	2	2	1	6	6	F#	F#	D	G	diminished seventh chord	7	True	True	True	True	True	1	1	2	True	False	False
856800	20160	85.0	48	0	C	0	2.0	2	4	4	1	1	1/2	True	-1	22	22	22	22a	3	85	False	False				False	21	#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv	o7	False	True	(4, 1, -2, -5)	()	4	4	major	minor	i	i, major	#vii/iv	iv	iv/i	iv	True	#viio7/iv	#viio7/iv, minor		#viio7/iv, minor	iv	iv	viio7	#7	4	2	2	1	6	6	F#	F#	D	G	diminished seventh chord	7	True	True	True	True	True	-2	-2	-1	True	False	False
856800	20160	85.0	51	-3	E	-1	2.0	2	4	4	1	1	1/2	True	-1	22	22	22	22a	3	85	False	False				False	21	#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv	o7	False	True	(4, 1, -2, -5)	()	4	4	major	minor	i	i, major	#vii/iv	iv	iv/i	iv	True	#viio7/iv	#viio7/iv, minor		#viio7/iv, minor	iv	iv	viio7	#7	4	2	2	1	6	6	F#	F#	D	G	diminished seventh chord	7	True	True	True	True	True	-5	-5	-4	True	False	False
856800	20160	85.0	57	3	A	0	2.0	2	4	4	1	1	1/2	True	-1	22	22	22	22a	3	85	False	False				False	21	#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv	o7	False	True	(4, 1, -2, -5)	()	4	4	major	minor	i	i, major	#vii/iv	iv	iv/i	iv	True	#viio7/iv	#viio7/iv, minor		#viio7/iv, minor	iv	iv	viio7	#7	4	2	2	1	6	6	F#	F#	D	G	diminished seventh chord	7	True	True	True	True	True	1	1	2	True	False	False
876960	10080	87.0	35	5	B	0	4.0	4	4	4	2	1	1/4	True	-1	22	22	22	22a	1	87	False	True				False	22	IV6(#7b62)		D	i		IV6(#7b62)		IV		6	#7b62		M	False	True	(3, -5, 1, 4)	()	-1	3	major	minor	i	i, major	IV		i	i	True	IV6	IV6, minor		IV6(#7b62), minor		IV	IV	4		2	2	2	1	5	G	B	D	D	major triad	1	True	True	True	True	True	3	3	3	True	False	True
876960	10080	87.0	42	6	F	1	4.0	4	4	4	2	1	1/4	True	-1	22	22	22	22a	2	87	False	True				False	22	IV6(#7b62)		D	i		IV6(#7b62)		IV		6	#7b62		M	False	True	(3, -5, 1, 4)	()	-1	3	major	minor	i	i, major	IV		i	i	True	IV6	IV6, minor		IV6(#7b62), minor		IV	IV	4		2	2	2	1	5	G	B	D	D	major triad	1	True	True	True	True	True	4	4	4	True	False	False
876960	10080	87.0	45	3	A	0	4.0	4	4	4	2	1	1/4	True	-1	22	22	22	22a	2	87	False	True				False	22	IV6(#7b62)		D	i		IV6(#7b62)		IV		6	#7b62		M	False	True	(3, -5, 1, 4)	()	-1	3	major	minor	i	i, major	IV		i	i	True	IV6	IV6, minor		IV6(#7b62), minor		IV	IV	4		2	2	2	1	5	G	B	D	D	major triad	1	True	True	True	True	True	1	1	1	True	False	False
876960	10080	87.0	47	5	B	0	4.0	4	4	4	1	1	1/4	True	-1	22	22	22	22a	2	87	False	True				False	22	IV6(#7b62)		D	i		IV6(#7b62)		IV		6	#7b62		M	False	True	(3, -5, 1, 4)	()	-1	3	major	minor	i	i, major	IV		i	i	True	IV6	IV6, minor		IV6(#7b62), minor		IV	IV	4		2	2	2	1	5	G	B	D	D	major triad	1	True	True	True	True	True	3	3	3	True	False	True
876960	10080	87.0	51	-3	E	-1	4.0	4	4	4	1	1	1/4	True	-1	22	22	22	22a	3	87	False	True				False	22	IV6(#7b62)		D	i		IV6(#7b62)		IV		6	#7b62		M	False	True	(3, -5, 1, 4)	()	-1	3	major	minor	i	i, major	IV		i	i	True	IV6	IV6, minor		IV6(#7b62), minor		IV	IV	4		2	2	2	1	5	G	B	D	D	major triad	1	True	True	True	True	True	-5	-5	-5	True	False	False
876960	10080	87.0	57	3	A	0	4.0	4	4	4	1	1	1/4	True	-1	22	22	22	22a	3	87	False	True				False	22	IV6(#7b62)		D	i		IV6(#7b62)		IV		6	#7b62		M	False	True	(3, -5, 1, 4)	()	-1	3	major	minor	i	i, major	IV		i	i	True	IV6	IV6, minor		IV6(#7b62), minor		IV	IV	4		2	2	2	1	5	G	B	D	D	major triad	1	True	True	True	True	True	1	1	1	True	False	False
887040	10080	88.0	35	5	B	0	1.0	1	4	4	2	1	1/4	False	-1	23	23	23	23a	1	88	False	False				False	22	IV6(#7b62)		D	i		IV6(#7b62)		IV		6	#7b62		M	False	True	(3, -5, 1, 4)	()	-1	3	major	minor	i	i, major	IV		i	i	True	IV6	IV6, minor		IV6(#7b62), minor		IV	IV	4		2	2	2	1	5	G	B	D	D	major triad	1	True	True	True	True	True	3	3	3	True	False	True
887040	10080	88.0	42	6	F	1	1.0	1	4	4	2	1	1/4	False	-1	23	23	23	23a	2	88	False	False				False	22	IV6(#7b62)		D	i		IV6(#7b62)		IV		6	#7b62		M	False	True	(3, -5, 1, 4)	()	-1	3	major	minor	i	i, major	IV		i	i	True	IV6	IV6, minor		IV6(#7b62), minor		IV	IV	4		2	2	2	1	5	G	B	D	D	major triad	1	True	True	True	True	True	4	4	4	True	False	False
887040	10080	88.0	45	3	A	0	1.0	1	4	4	2	1	1/4	False	-1	23	23	23	23a	2	88	False	False				False	22	IV6(#7b62)		D	i		IV6(#7b62)		IV		6	#7b62		M	False	True	(3, -5, 1, 4)	()	-1	3	major	minor	i	i, major	IV		i	i	True	IV6	IV6, minor		IV6(#7b62), minor		IV	IV	4		2	2	2	1	5	G	B	D	D	major triad	1	True	True	True	True	True	1	1	1	True	False	False
887040	10080	88.0	47	5	B	0	1.0	1	4	4	1	1	1/4	False	-1	23	23	23	23a	2	88	False	False				False	22	IV6(#7b62)		D	i		IV6(#7b62)		IV		6	#7b62		M	False	True	(3, -5, 1, 4)	()	-1	3	major	minor	i	i, major	IV		i	i	True	IV6	IV6, minor		IV6(#7b62), minor		IV	IV	4		2	2	2	1	5	G	B	D	D	major triad	1	True	True	True	True	True	3	3	3	True	False	True
887040	10080	88.0	51	-3	E	-1	1.0	1	4	4	1	1	1/4	False	-1	23	23	23	23a	3	88	False	False				False	22	IV6(#7b62)		D	i		IV6(#7b62)		IV		6	#7b62		M	False	True	(3, -5, 1, 4)	()	-1	3	major	minor	i	i, major	IV		i	i	True	IV6	IV6, minor		IV6(#7b62), minor		IV	IV	4		2	2	2	1	5	G	B	D	D	major triad	1	True	True	True	True	True	-5	-5	-5	True	False	False
887040	10080	88.0	57	3	A	0	1.0	1	4	4	1	1	1/4	False	-1	23	23	23	23a	3	88	False	False				False	22	IV6(#7b62)		D	i		IV6(#7b62)		IV		6	#7b62		M	False	True	(3, -5, 1, 4)	()	-1	3	major	minor	i	i, major	IV		i	i	True	IV6	IV6, minor		IV6(#7b62), minor		IV	IV	4		2	2	2	1	5	G	B	D	D	major triad	1	True	True	True	True	True	1	1	1	True	False	False
897120	10080	89.0	34	-2	B	-1	2.0	2	4	4	2	1	1/4	True	-1	23	23	23	23a	1	89	False	True				False	23	iv6(#72)		D	i		iv6(#72)		iv		6	#72		m	False	True	(-4, 0, 1, 4)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6(#72), minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	-4	-4	-4	True	False	True
897120	10080	89.0	42	6	F	1	2.0	2	4	4	2	1	1/4	True	-1	23	23	23	23a	2	89	False	True				False	23	iv6(#72)		D	i		iv6(#72)		iv		6	#72		m	False	True	(-4, 0, 1, 4)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6(#72), minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	4	4	4	True	False	False
897120	10080	89.0	45	3	A	0	2.0	2	4	4	2	1	1/4	True	-1	23	23	23	23a	2	89	False	True				False	23	iv6(#72)		D	i		iv6(#72)		iv		6	#72		m	False	True	(-4, 0, 1, 4)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6(#72), minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	1	1	1	True	False	False
897120	10080	89.0	46	-2	B	-1	2.0	2	4	4	1	1	1/4	True	-1	23	23	23	23a	2	89	False	True				False	23	iv6(#72)		D	i		iv6(#72)		iv		6	#72		m	False	True	(-4, 0, 1, 4)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6(#72), minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	-4	-4	-4	True	False	True
897120	10080	89.0	50	2	D	0	2.0	2	4	4	1	1	1/4	True	-1	23	23	23	23a	3	89	False	True				False	23	iv6(#72)		D	i		iv6(#72)		iv		6	#72		m	False	True	(-4, 0, 1, 4)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6(#72), minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	0	0	0	True	False	False
897120	10080	89.0	57	3	A	0	2.0	2	4	4	1	1	1/4	True	-1	23	23	23	23a	3	89	False	True				False	23	iv6(#72)		D	i		iv6(#72)		iv		6	#72		m	False	True	(-4, 0, 1, 4)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6(#72), minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	1	1	1	True	False	False
907200	20160	90.0	34	-2	B	-1	3.0	3	4	4	2	2	1/2	True	-1	23	23	23	23a	1	90	False	True				False	24	iv6(#7)		D	i		iv6(#7)		iv		6	#7		m	False	True	(-4, 0, 4)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6(#7), minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	-4	-4	-4	True	False	True
907200	20160	90.0	38	2	D	0	3.0	3	4	4	2	2	1/2	True	-1	23	23	23	23a	2	90	False	True				False	24	iv6(#7)		D	i		iv6(#7)		iv		6	#7		m	False	True	(-4, 0, 4)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6(#7), minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	0	0	0	True	False	False
907200	10080	90.0	42	6	F	1	3.0	3	4	4	2	1	1/4	True	-1	23	23	23	23a	2	90	False	True				False	24	iv6(#7)		D	i		iv6(#7)		iv		6	#7		m	False	True	(-4, 0, 4)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6(#7), minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	4	4	4	True	False	False
907200	20160	90.0	46	-2	B	-1	3.0	3	4	4	1	2	1/2	True	-1	23	23	23	23a	2	90	False	True				False	24	iv6(#7)		D	i		iv6(#7)		iv		6	#7		m	False	True	(-4, 0, 4)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6(#7), minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	-4	-4	-4	True	False	True
907200	20160	90.0	50	2	D	0	3.0	3	4	4	1	2	1/2	True	-1	23	23	23	23a	3	90	False	True				False	24	iv6(#7)		D	i		iv6(#7)		iv		6	#7		m	False	True	(-4, 0, 4)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6(#7), minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	0	0	0	True	False	False
907200	10080	90.0	54	6	F	1	3.0	3	4	4	1	1	1/4	True	-1	23	23	23	23a	3	90	False	True				False	24	iv6(#7)		D	i		iv6(#7)		iv		6	#7		m	False	True	(-4, 0, 4)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6(#7), minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	4	4	4	True	False	False
917280	10080	91.0	43	1	G	0	4.0	4	4	4	2	1	1/4	True	-1	23	23	23	23a	2	91	False	True				False	25	iv6		D	i		iv6		iv		6			m	False	True	(-4, 0, -1)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	-1	-1	-1	True	True	False
917280	10080	91.0	55	1	G	0	4.0	4	4	4	1	1	1/4	True	-1	23	23	23	23a	3	91	False	True				False	25	iv6		D	i		iv6		iv		6			m	False	True	(-4, 0, -1)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	-1	-1	-1	True	True	False
927360	10080	92.0	34	-2	B	-1	1.0	1	4	4	2	2	1/4	False	-1	24	24	24	24a	1	92	False	False				False	25	iv6		D	i		iv6		iv		6			m	False	True	(-4, 0, -1)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	-4	-4	-4	True	False	True
927360	10080	92.0	38	2	D	0	1.0	1	4	4	2	2	1/4	False	-1	24	24	24	24a	2	92	False	False				False	25	iv6		D	i		iv6		iv		6			m	False	True	(-4, 0, -1)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	0	0	0	True	False	False
927360	10080	92.0	43	1	G	0	1.0	1	4	4	2	1	1/4	False	-1	24	24	24	24a	2	92	False	False				False	25	iv6		D	i		iv6		iv		6			m	False	True	(-4, 0, -1)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	-1	-1	-1	True	True	False
927360	10080	92.0	46	-2	B	-1	1.0	1	4	4	1	2	1/4	False	-1	24	24	24	24a	2	92	False	False				False	25	iv6		D	i		iv6		iv		6			m	False	True	(-4, 0, -1)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	-4	-4	-4	True	False	True
927360	10080	92.0	50	2	D	0	1.0	1	4	4	1	2	1/4	False	-1	24	24	24	24a	3	92	False	False				False	25	iv6		D	i		iv6		iv		6			m	False	True	(-4, 0, -1)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	0	0	0	True	False	False
927360	10080	92.0	55	1	G	0	1.0	1	4	4	1	1	1/4	False	-1	24	24	24	24a	3	92	False	False				False	25	iv6		D	i		iv6		iv		6			m	False	True	(-4, 0, -1)	()	-1	-4	major	minor	i	i, major	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	-1	-1	-1	True	True	False
1001280	3360	99.333	33	3	A	0	4.333	0	4	4	2	1	1/12	True	-1	25	25	25	25a	1	298/3	False	True				False	26	V7(9)		D	i		V7(9)		V		7	9		Mm7	False	True	(1, 5, 2, -1)	(-4,)	1	1	major	minor	i	i, major	V		i	i	True	V7	V7, minor		V7(9), minor		V	V7	5		2	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	1	1	1	True	True	True
1002960	3360	99.5	45	3	A	0	4.5	0	4	4	1	1	1/12	True	-1	25	25	25	25a	2	199/2	False	False				False	26	V7(9)		D	i		V7(9)		V		7	9		Mm7	False	True	(1, 5, 2, -1)	(-4,)	1	1	major	minor	i	i, major	V		i	i	True	V7	V7, minor		V7(9), minor		V	V7	5		2	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	1	1	1	True	True	True
1004640	3360	99.667	34	-2	B	-1	4.667	0	4	4	2	1	1/12	True	-1	25	25	25	25a	1	299/3	False	False				False	26	V7(9)		D	i		V7(9)		V		7	9		Mm7	False	True	(1, 5, 2, -1)	(-4,)	1	1	major	minor	i	i, major	V		i	i	True	V7	V7, minor		V7(9), minor		V	V7	5		2	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	-4	-4	-4	False	False	False
1006320	1680	99.833	46	-2	B	-1	4.833	0	4	4	1	1	1/24	True	-1	25	25	25	25a	2	599/6	False	False				False	26	V7(9)		D	i		V7(9)		V		7	9		Mm7	False	True	(1, 5, 2, -1)	(-4,)	1	1	major	minor	i	i, major	V		i	i	True	V7	V7, minor		V7(9), minor		V	V7	5		2	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	-4	-4	-4	False	False	False
1008000	3360	100.0	37	7	C	1	1.0	1	4	4	2	1	1/12	True	-1	26	26	26	26a	2	100	False	False				False	26	V7(9)		D	i		V7(9)		V		7	9		Mm7	False	True	(1, 5, 2, -1)	(-4,)	1	1	major	minor	i	i, major	V		i	i	True	V7	V7, minor		V7(9), minor		V	V7	5		2	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	5	5	5	True	False	False
1008000	1680	100.0	46	-2	B	-1	1.0	1	4	4	1	1	1/24	False	-1	26	26	26	26a	2	100	False	False				False	26	V7(9)		D	i		V7(9)		V		7	9		Mm7	False	True	(1, 5, 2, -1)	(-4,)	1	1	major	minor	i	i, major	V		i	i	True	V7	V7, minor		V7(9), minor		V	V7	5		2	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	-4	-4	-4	False	False	False
1009680	3360	100.167	49	7	C	1	1.167	0	4	4	1	1	1/12	True	-1	26	26	26	26a	3	601/6	False	False				False	26	V7(9)		D	i		V7(9)		V		7	9		Mm7	False	True	(1, 5, 2, -1)	(-4,)	1	1	major	minor	i	i, major	V		i	i	True	V7	V7, minor		V7(9), minor		V	V7	5		2	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	5	5	5	True	False	False
1011360	3360	100.333	40	4	E	0	1.333	0	4	4	2	1	1/12	True	-1	26	26	26	26a	2	301/3	False	False				False	26	V7(9)		D	i		V7(9)		V		7	9		Mm7	False	True	(1, 5, 2, -1)	(-4,)	1	1	major	minor	i	i, major	V		i	i	True	V7	V7, minor		V7(9), minor		V	V7	5		2	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	2	2	2	True	False	False
1013040	3360	100.5	52	4	E	0	1.5	0	4	4	1	1	1/12	True	-1	26	26	26	26a	3	201/2	False	False				False	26	V7(9)		D	i		V7(9)		V		7	9		Mm7	False	True	(1, 5, 2, -1)	(-4,)	1	1	major	minor	i	i, major	V		i	i	True	V7	V7, minor		V7(9), minor		V	V7	5		2	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	2	2	2	True	False	False
1014720	3360	100.667	41	-1	F	0	1.667	0	4	4	2	1	1/12	True	-1	26	26	26	26a	2	302/3	False	False				False	26	V7(9)		D	i		V7(9)		V		7	9		Mm7	False	True	(1, 5, 2, -1)	(-4,)	1	1	major	minor	i	i, major	V		i	i	True	V7	V7, minor		V7(9), minor		V	V7	5		2	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	-3	-3	-3	False	False	False
