onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
936.0	6.0	78.0	55	1	G	0.0	4	4	2.0	1.0	1/8	True	-3	20.0	20.0	20.0	20a	3	78	False	True				False	46	V	Eb	vi	i	V		V					M	False	True	(1, 5, 2)	()	1	1	major	minor	vi	vi, major	V		vi	vi	True	V	V, minor	i	V, minor		V	-3	0	0	4	1	1	True	True	True
936.0	6.0	78.0	59	5	B	0.0	4	4	1.0	1.0	1/8	True	-3	20.0	20.0	20.0	20a	3	78	False	True				False	46	V	Eb	vi	i	V		V					M	False	True	(1, 5, 2)	()	1	1	major	minor	vi	vi, major	V		vi	vi	True	V	V, minor	i	V, minor		V	-3	0	0	8	5	5	True	False	False
936.0	6.0	78.0	62	2	D	0.0	4	4	1.0	1.0	1/8	True	-3	20.0	20.0	20.0	20a	4	78	False	True				False	46	V	Eb	vi	i	V		V					M	False	True	(1, 5, 2)	()	1	1	major	minor	vi	vi, major	V		vi	vi	True	V	V, minor	i	V, minor		V	-3	0	0	5	2	2	True	False	False
936.0	6.0	78.0	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	20.0	20.0	20.0	20a	4	78	False	True				False	46	V	Eb	vi	i	V		V					M	False	True	(1, 5, 2)	()	1	1	major	minor	vi	vi, major	V		vi	vi	True	V	V, minor	i	V, minor		V	-3	0	0	4	1	1	True	True	True
936.0	6.0	78.0	71	5	B	0.0	4	4	1.0	1.0	1/8	True	-3	20.0	20.0	20.0	20a	4	78	False	True				False	46	V	Eb	vi	i	V		V					M	False	True	(1, 5, 2)	()	1	1	major	minor	vi	vi, major	V		vi	vi	True	V	V, minor	i	V, minor		V	-3	0	0	8	5	5	True	False	False
942.0	6.0	78.5	48	0	C	0.0	4	4	2.0	1.0	1/8	True	-3	20.0	20.0	20.0	20a	3	157/2	False	False				False	46	V	Eb	vi	i	V		V					M	False	True	(1, 5, 2)	()	1	1	major	minor	vi	vi, major	V		vi	vi	True	V	V, minor	i	V, minor		V	-3	0	0	3	0	0	False	False	False
948.0	6.0	79.0	43	1	G	0.0	4	4	2.0	1.0	1/8	True	-3	20.0	20.0	20.0	20a	2	79	False	False				False	46	V	Eb	vi	i	V		V					M	False	True	(1, 5, 2)	()	1	1	major	minor	vi	vi, major	V		vi	vi	True	V	V, minor	i	V, minor		V	-3	0	0	4	1	1	True	True	True
948.0	12.0	79.0	55	1	G	0.0	4	4	1.0	1.0	1/4	True	-3	20.0	20.0	20.0	20a	3	79	False	False				False	46	V	Eb	vi	i	V		V					M	False	True	(1, 5, 2)	()	1	1	major	minor	vi	vi, major	V		vi	vi	True	V	V, minor	i	V, minor		V	-3	0	0	4	1	1	True	True	True
948.0	12.0	79.0	67	1	G	0.0	4	4	1.0	1.0	1/4	True	-3	20.0	20.0	20.0	20a	4	79	False	False				False	46	V	Eb	vi	i	V		V					M	False	True	(1, 5, 2)	()	1	1	major	minor	vi	vi, major	V		vi	vi	True	V	V, minor	i	V, minor		V	-3	0	0	4	1	1	True	True	True
954.0	6.0	79.5	36	0	C	0.0	4	4	2.0	1.0	1/8	True	-3	20.0	20.0	20.0	20a	2	159/2	False	False				False	46	V	Eb	vi	i	V		V					M	False	True	(1, 5, 2)	()	1	1	major	minor	vi	vi, major	V		vi	vi	True	V	V, minor	i	V, minor		V	-3	0	0	3	0	0	False	False	False
960.0	6.0	80.0	36	0	C	0.0	4	4	2.0	1.0	1/8	True	-3	21.0	21.0	21.0	21a	2	80	False	True				False	47	i	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True	i	i, minor	i	i, minor		i	-3	0	0	3	0	0	True	True	True
960.0	6.0	80.0	60	0	C	0.0	4	4	1.0	1.0	1/8	True	-3	21.0	21.0	21.0	21a	4	80	False	True				False	47	i	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True	i	i, minor	i	i, minor		i	-3	0	0	3	0	0	True	True	True
960.0	6.0	80.0	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-3	21.0	21.0	21.0	21a	5	80	False	True				False	47	i	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True	i	i, minor	i	i, minor		i	-3	0	0	3	0	0	True	True	True
966.0	6.0	80.5	43	1	G	0.0	4	4	2.0	1.0	1/8	True	-3	21.0	21.0	21.0	21a	2	161/2	False	False				False	47	i	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True	i	i, minor	i	i, minor		i	-3	0	0	4	1	1	True	False	False
972.0	6.0	81.0	48	0	C	0.0	4	4	2.0	1.0	1/8	True	-3	21.0	21.0	21.0	21a	3	81	False	False				False	47	i	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True	i	i, minor	i	i, minor		i	-3	0	0	3	0	0	True	True	True
972.0	12.0	81.0	67	1	G	0.0	4	4	1.0	1.0	1/4	True	-3	21.0	21.0	21.0	21a	4	81	False	False				False	47	i	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True	i	i, minor	i	i, minor		i	-3	0	0	4	1	1	True	False	False
972.0	12.0	81.0	72	0	C	0.0	4	4	1.0	1.0	1/4	True	-3	21.0	21.0	21.0	21a	5	81	False	False				False	47	i	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True	i	i, minor	i	i, minor		i	-3	0	0	3	0	0	True	True	True
972.0	12.0	81.0	75	-3	E	-1.0	4	4	1.0	1.0	1/4	True	-3	21.0	21.0	21.0	21a	5	81	False	False				False	47	i	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True	i	i, minor	i	i, minor		i	-3	0	0	0	-3	-3	True	False	False
972.0	12.0	81.0	79	1	G	0.0	4	4	1.0	1.0	1/4	True	-3	21.0	21.0	21.0	21a	5	81	False	False				False	47	i	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True	i	i, minor	i	i, minor		i	-3	0	0	4	1	1	True	False	False
978.0	6.0	81.5	55	1	G	0.0	4	4	2.0	1.0	1/8	True	-3	21.0	21.0	21.0	21a	3	163/2	False	False				False	47	i	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True	i	i, minor	i	i, minor		i	-3	0	0	4	1	1	True	False	False
984.0	6.0	82.0	55	1	G	0.0	4	4	2.0	1.0	1/8	True	-3	21.0	21.0	21.0	21a	3	82	False	False				False	47	i	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True	i	i, minor	i	i, minor		i	-3	0	0	4	1	1	True	False	False
984.0	6.0	82.0	63	-3	E	-1.0	4	4	1.0	1.0	1/8	True	-3	21.0	21.0	21.0	21a	4	82	False	False				False	47	i	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True	i	i, minor	i	i, minor		i	-3	0	0	0	-3	-3	True	False	False
984.0	6.0	82.0	75	-3	E	-1.0	4	4	1.0	1.0	1/8	True	-3	21.0	21.0	21.0	21a	5	82	False	False				False	47	i	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True	i	i, minor	i	i, minor		i	-3	0	0	0	-3	-3	True	False	False
990.0	6.0	82.5	48	0	C	0.0	4	4	2.0	1.0	1/8	True	-3	21.0	21.0	21.0	21a	3	165/2	False	False				False	47	i	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True	i	i, minor	i	i, minor		i	-3	0	0	3	0	0	True	True	True
996.0	6.0	83.0	43	1	G	0.0	4	4	2.0	1.0	1/8	True	-3	21.0	21.0	21.0	21a	2	83	False	True				False	48	V	Eb	vi	i	V		V					M	False	True	(1, 5, 2)	()	1	1	major	minor	vi	vi, major	V		vi	vi	True	V	V, minor	i	V, minor		V	-3	0	0	4	1	1	True	True	True
996.0	6.0	83.0	62	2	D	0.0	4	4	1.0	1.0	1/8	True	-3	21.0	21.0	21.0	21a	4	83	False	True				False	48	V	Eb	vi	i	V		V					M	False	True	(1, 5, 2)	()	1	1	major	minor	vi	vi, major	V		vi	vi	True	V	V, minor	i	V, minor		V	-3	0	0	5	2	2	True	False	False
996.0	6.0	83.0	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	21.0	21.0	21.0	21a	4	83	False	True				False	48	V	Eb	vi	i	V		V					M	False	True	(1, 5, 2)	()	1	1	major	minor	vi	vi, major	V		vi	vi	True	V	V, minor	i	V, minor		V	-3	0	0	4	1	1	True	True	True
996.0	6.0	83.0	71	5	B	0.0	4	4	1.0	1.0	1/8	True	-3	21.0	21.0	21.0	21a	4	83	False	True				False	48	V	Eb	vi	i	V		V					M	False	True	(1, 5, 2)	()	1	1	major	minor	vi	vi, major	V		vi	vi	True	V	V, minor	i	V, minor		V	-3	0	0	8	5	5	True	False	False
996.0	6.0	83.0	74	2	D	0.0	4	4	1.0	1.0	1/8	True	-3	21.0	21.0	21.0	21a	5	83	False	True				False	48	V	Eb	vi	i	V		V					M	False	True	(1, 5, 2)	()	1	1	major	minor	vi	vi, major	V		vi	vi	True	V	V, minor	i	V, minor		V	-3	0	0	5	2	2	True	False	False
1002.0	6.0	83.5	36	0	C	0.0	4	4	2.0	1.0	1/8	True	-3	21.0	21.0	21.0	21a	2	167/2	False	False				False	48	V	Eb	vi	i	V		V					M	False	True	(1, 5, 2)	()	1	1	major	minor	vi	vi, major	V		vi	vi	True	V	V, minor	i	V, minor		V	-3	0	0	3	0	0	False	False	False
1002.0	6.0	83.5	63	-3	E	-1.0	4	4	1.0	1.0	1/8	True	-3	21.0	21.0	21.0	21a	4	167/2	False	False				False	48	V	Eb	vi	i	V		V					M	False	True	(1, 5, 2)	()	1	1	major	minor	vi	vi, major	V		vi	vi	True	V	V, minor	i	V, minor		V	-3	0	0	0	-3	-3	False	False	False
1002.0	6.0	83.5	75	-3	E	-1.0	4	4	1.0	1.0	1/8	True	-3	21.0	21.0	21.0	21a	5	167/2	False	False				False	48	V	Eb	vi	i	V		V					M	False	True	(1, 5, 2)	()	1	1	major	minor	vi	vi, major	V		vi	vi	True	V	V, minor	i	V, minor		V	-3	0	0	0	-3	-3	False	False	False
1008.0	6.0	84.0	36	0	C	0.0	4	4	2.0	1.0	1/8	True	-3	22.0	22.0	22.0	22a	2	84	False	True			}	True	49	i]}	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True	i	i, minor	i	i, minor		i	-3	0	0	3	0	0	True	True	True
1008.0	6.0	84.0	60	0	C	0.0	4	4	1.0	1.0	1/8	True	-3	22.0	22.0	22.0	22a	4	84	False	True			}	True	49	i]}	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True	i	i, minor	i	i, minor		i	-3	0	0	3	0	0	True	True	True
1008.0	6.0	84.0	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-3	22.0	22.0	22.0	22a	5	84	False	True			}	True	49	i]}	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True	i	i, minor	i	i, minor		i	-3	0	0	3	0	0	True	True	True
1014.0	6.0	84.5	48	0	C	0.0	4	4	2.0	1.0	1/8	True	-3	22.0	22.0	22.0	22a	3	169/2	False	False			{	False	50	{	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True		, minor	i	i, minor		i	-3	0	0	3	0	0	True	True	True
1014.0	6.0	84.5	51	-3	E	-1.0	4	4	2.0	1.0	1/8	True	-3	22.0	22.0	22.0	22a	3	169/2	False	False			{	False	50	{	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True		, minor	i	i, minor		i	-3	0	0	0	-3	-3	True	False	False
1014.0	6.0	84.5	55	1	G	0.0	4	4	2.0	1.0	1/8	True	-3	22.0	22.0	22.0	22a	3	169/2	False	False			{	False	50	{	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True		, minor	i	i, minor		i	-3	0	0	4	1	1	True	False	False
1014.0	6.0	84.5	60	0	C	0.0	4	4	2.0	1.0	1/8	True	-3	22.0	22.0	22.0	22a	4	169/2	False	False			{	False	50	{	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True		, minor	i	i, minor		i	-3	0	0	3	0	0	True	True	True
1014.0	6.0	84.5	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	22.0	22.0	22.0	22a	4	169/2	False	False			{	False	50	{	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True		, minor	i	i, minor		i	-3	0	0	4	1	1	True	False	False
1014.0	6.0	84.5	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-3	22.0	22.0	22.0	22a	5	169/2	False	False			{	False	50	{	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True		, minor	i	i, minor		i	-3	0	0	3	0	0	True	True	True
1014.0	6.0	84.5	75	-3	E	-1.0	4	4	1.0	1.0	1/8	True	-3	22.0	22.0	22.0	22a	5	169/2	False	False			{	False	50	{	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True		, minor	i	i, minor		i	-3	0	0	0	-3	-3	True	False	False
1014.0	6.0	84.5	79	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	22.0	22.0	22.0	22a	5	169/2	False	False			{	False	50	{	Eb	vi	i	i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True		, minor	i	i, minor		i	-3	0	0	4	1	1	True	False	False
1020.0	24.0	85.0	53	-1	F	0.0	4	4	2.0	1.0	1/2	True	-3	22.0	22.0	22.0	22a	3	85	False	True				False	51	iv	Eb	vi		iv		iv					m	False	True	(-1, -4, 0)	()	-1	-1	major	minor	vi	vi, major	iv		vi	vi	True	iv	iv, minor		iv, minor		iv	-3	0	0	2	-1	-1	True	True	True
1020.0	24.0	85.0	56	-4	A	-1.0	4	4	2.0	1.0	1/2	True	-3	22.0	22.0	22.0	22a	3	85	False	True				False	51	iv	Eb	vi		iv		iv					m	False	True	(-1, -4, 0)	()	-1	-1	major	minor	vi	vi, major	iv		vi	vi	True	iv	iv, minor		iv, minor		iv	-3	0	0	-1	-4	-4	True	False	False
1020.0	24.0	85.0	60	0	C	0.0	4	4	2.0	1.0	1/2	True	-3	22.0	22.0	22.0	22a	4	85	False	True				False	51	iv	Eb	vi		iv		iv					m	False	True	(-1, -4, 0)	()	-1	-1	major	minor	vi	vi, major	iv		vi	vi	True	iv	iv, minor		iv, minor		iv	-3	0	0	3	0	0	True	False	False
1020.0	24.0	85.0	65	-1	F	0.0	4	4	2.0	1.0	1/2	True	-3	22.0	22.0	22.0	22a	4	85	False	True				False	51	iv	Eb	vi		iv		iv					m	False	True	(-1, -4, 0)	()	-1	-1	major	minor	vi	vi, major	iv		vi	vi	True	iv	iv, minor		iv, minor		iv	-3	0	0	2	-1	-1	True	True	True
1020.0	24.0	85.0	68	-4	A	-1.0	4	4	1.0	1.0	1/2	True	-3	22.0	22.0	22.0	22a	4	85	False	True				False	51	iv	Eb	vi		iv		iv					m	False	True	(-1, -4, 0)	()	-1	-1	major	minor	vi	vi, major	iv		vi	vi	True	iv	iv, minor		iv, minor		iv	-3	0	0	-1	-4	-4	True	False	False
1020.0	24.0	85.0	72	0	C	0.0	4	4	1.0	1.0	1/2	True	-3	22.0	22.0	22.0	22a	5	85	False	True				False	51	iv	Eb	vi		iv		iv					m	False	True	(-1, -4, 0)	()	-1	-1	major	minor	vi	vi, major	iv		vi	vi	True	iv	iv, minor		iv, minor		iv	-3	0	0	3	0	0	True	False	False
1020.0	24.0	85.0	77	-1	F	0.0	4	4	1.0	1.0	1/2	True	-3	22.0	22.0	22.0	22a	5	85	False	True				False	51	iv	Eb	vi		iv		iv					m	False	True	(-1, -4, 0)	()	-1	-1	major	minor	vi	vi, major	iv		vi	vi	True	iv	iv, minor		iv, minor		iv	-3	0	0	2	-1	-1	True	True	True
1020.0	24.0	85.0	80	-4	A	-1.0	4	4	1.0	1.0	1/2	True	-3	22.0	22.0	22.0	22a	5	85	False	True				False	51	iv	Eb	vi		iv		iv					m	False	True	(-1, -4, 0)	()	-1	-1	major	minor	vi	vi, major	iv		vi	vi	True	iv	iv, minor		iv, minor		iv	-3	0	0	-1	-4	-4	True	False	False
1044.0	12.0	87.0	46	-2	B	-1.0	4	4	2.0	1.0	1/4	True	-3	22.0	22.0	22.0	22a	2	87	False	True				False	52	I.V	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-3	-3	-3	1	1	1	True	True	True
1044.0	12.0	87.0	53	-1	F	0.0	4	4	2.0	1.0	1/4	True	-3	22.0	22.0	22.0	22a	3	87	False	True				False	52	I.V	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-3	-3	-3	2	2	2	True	False	False
1044.0	12.0	87.0	58	-2	B	-1.0	4	4	2.0	1.0	1/4	True	-3	22.0	22.0	22.0	22a	3	87	False	True				False	52	I.V	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-3	-3	-3	1	1	1	True	True	True
1044.0	12.0	87.0	62	2	D	0.0	4	4	2.0	1.0	1/4	True	-3	22.0	22.0	22.0	22a	4	87	False	True				False	52	I.V	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-3	-3	-3	5	5	5	True	False	False
1044.0	12.0	87.0	70	-2	B	-1.0	4	4	1.0	1.0	1/4	True	-3	22.0	22.0	22.0	22a	4	87	False	True				False	52	I.V	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-3	-3	-3	1	1	1	True	True	True
1044.0	12.0	87.0	74	2	D	0.0	4	4	1.0	1.0	1/4	True	-3	22.0	22.0	22.0	22a	5	87	False	True				False	52	I.V	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-3	-3	-3	5	5	5	True	False	False
1044.0	12.0	87.0	77	-1	F	0.0	4	4	1.0	1.0	1/4	True	-3	22.0	22.0	22.0	22a	5	87	False	True				False	52	I.V	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-3	-3	-3	2	2	2	True	False	False
1044.0	12.0	87.0	82	-2	B	-1.0	4	4	1.0	1.0	1/4	True	-3	22.0	22.0	22.0	22a	5	87	False	True				False	52	I.V	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-3	-3	-3	1	1	1	True	True	True
1056.0	6.0	88.0	51	-3	E	-1.0	4	4	2.0	1.0	1/8	True	-3	23.0	23.0	23.0	23a	3	88	False	True				False	53	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
1056.0	6.0	88.0	55	1	G	0.0	4	4	2.0	1.0	1/8	True	-3	23.0	23.0	23.0	23a	3	88	False	True				False	53	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
1056.0	6.0	88.0	58	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-3	23.0	23.0	23.0	23a	3	88	False	True				False	53	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
1056.0	6.0	88.0	63	-3	E	-1.0	4	4	2.0	1.0	1/8	True	-3	23.0	23.0	23.0	23a	4	88	False	True				False	53	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
1056.0	6.0	88.0	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	23.0	23.0	23.0	23a	4	88	False	True				False	53	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
1056.0	6.0	88.0	70	-2	B	-1.0	4	4	1.0	1.0	1/8	True	-3	23.0	23.0	23.0	23a	4	88	False	True				False	53	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
1056.0	6.0	88.0	75	-3	E	-1.0	4	4	1.0	1.0	1/8	True	-3	23.0	23.0	23.0	23a	5	88	False	True				False	53	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
1056.0	6.0	88.0	79	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	23.0	23.0	23.0	23a	5	88	False	True				False	53	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
1062.0	6.0	88.5	60	0	C	0.0	4	4	2.0	1.0	1/8	True	-3	23.0	23.0	23.0	23a	4	177/2	False	True				False	54	vi	Eb	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-3	-3	-3	3	3	3	True	True	True
1062.0	6.0	88.5	63	-3	E	-1.0	4	4	2.0	1.0	1/8	True	-3	23.0	23.0	23.0	23a	4	177/2	False	True				False	54	vi	Eb	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-3	-3	-3	0	0	0	True	False	False
1062.0	6.0	88.5	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	23.0	23.0	23.0	23a	4	177/2	False	True				False	54	vi	Eb	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-3	-3	-3	4	4	4	True	False	False
1062.0	6.0	88.5	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-3	23.0	23.0	23.0	23a	5	177/2	False	True				False	54	vi	Eb	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-3	-3	-3	3	3	3	True	True	True
1062.0	6.0	88.5	75	-3	E	-1.0	4	4	1.0	1.0	1/8	True	-3	23.0	23.0	23.0	23a	5	177/2	False	True				False	54	vi	Eb	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-3	-3	-3	0	0	0	True	False	False
1062.0	6.0	88.5	79	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	23.0	23.0	23.0	23a	5	177/2	False	True				False	54	vi	Eb	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-3	-3	-3	4	4	4	True	False	False
1068.0	24.0	89.0	53	-1	F	0.0	4	4	2.0	1.0	1/2	True	-3	23.0	23.0	23.0	23a	3	89	False	True				False	55	ii	Eb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-3	-3	-3	2	2	2	True	True	True
1068.0	24.0	89.0	56	-4	A	-1.0	4	4	2.0	1.0	1/2	True	-3	23.0	23.0	23.0	23a	3	89	False	True				False	55	ii	Eb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-3	-3	-3	-1	-1	-1	True	False	False
1068.0	24.0	89.0	60	0	C	0.0	4	4	2.0	1.0	1/2	True	-3	23.0	23.0	23.0	23a	4	89	False	True				False	55	ii	Eb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-3	-3	-3	3	3	3	True	False	False
1068.0	24.0	89.0	65	-1	F	0.0	4	4	2.0	1.0	1/2	True	-3	23.0	23.0	23.0	23a	4	89	False	True				False	55	ii	Eb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-3	-3	-3	2	2	2	True	True	True
1068.0	24.0	89.0	68	-4	A	-1.0	4	4	1.0	1.0	1/2	True	-3	23.0	23.0	23.0	23a	4	89	False	True				False	55	ii	Eb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-3	-3	-3	-1	-1	-1	True	False	False
1068.0	24.0	89.0	72	0	C	0.0	4	4	1.0	1.0	1/2	True	-3	23.0	23.0	23.0	23a	5	89	False	True				False	55	ii	Eb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-3	-3	-3	3	3	3	True	False	False
1068.0	24.0	89.0	77	-1	F	0.0	4	4	1.0	1.0	1/2	True	-3	23.0	23.0	23.0	23a	5	89	False	True				False	55	ii	Eb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-3	-3	-3	2	2	2	True	True	True
1068.0	24.0	89.0	80	-4	A	-1.0	4	4	1.0	1.0	1/2	True	-3	23.0	23.0	23.0	23a	5	89	False	True				False	55	ii	Eb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-3	-3	-3	-1	-1	-1	True	False	False
